Peak1,Peak2,coaccess
chr1-22288948-22290895,chr1-18864557-18864757,0.7554516587911146
chr1-22288948-22290895,chr3-40113388-40114304,0.7099342311599564
chr1-22288948-22290895,chr4-17689088-17690365,0.39671078206587634
chr1-22288948-22290895,chr3-39720111-39721077,0.801211064043337
chr1-22288948-22290895,chr3-43258866-43259168,0.8517022237219949
chr1-22288948-22290895,chr1-34248585-34249569,0.3615180087431108
chr1-22288948-22290895,chr4-17045907-17047090,0.5098153189851029
chr1-22288948-22290895,chr5-16734209-16734613,0.6246175542549091
chr1-22288948-22290895,chr3-7549546-7551521,0.5132917811884433
chr1-22288948-22290895,chr3-42311634-42312862,0.8870696678514558
chr1-22288948-22290895,chr5-40010202-40011498,0.6193849042703667
chr5-23903535-23904659,chr1-8468810-8469862,0.3080564093204297
chr5-23903535-23904659,chr4-2722320-2723228,0.7163895402665337
chr5-23903535-23904659,chr4-14088862-14090157,0.6689051243590729
chr5-23903535-23904659,chr3-20492730-20494259,0.8194486994255943
chr5-23903535-23904659,chr3-39720111-39721077,0.41783256047038225
chr5-23903535-23904659,chr5-47963540-47964317,0.6899883009272565
chr5-23903535-23904659,chr3-43258866-43259168,0.49971862432966174
chr5-23903535-23904659,chr2-7953757-7955315,0.8799930091215713
chr5-23903535-23904659,chr3-33843745-33845276,0.7763910901973778
chr5-23903535-23904659,chr4-5657693-5658651,0.7724534943776135
chr5-23903535-23904659,chr2-13836402-13836682,0.5082841241270808
chr5-23903535-23904659,chr1-34248585-34249569,0.499520037322455
chr5-23903535-23904659,chr4-17045907-17047090,0.8119273967815479
chr5-23903535-23904659,chr5-16734209-16734613,0.41945640684421115
chr5-23903535-23904659,chr3-7549546-7551521,0.4376798852699101
chr5-23903535-23904659,chr4-43971495-43972594,0.5720678778533309
chr5-23903535-23904659,chr3-49566364-49567235,0.39239526681639464
chr5-23903535-23904659,chr2-36156028-36156861,0.8291903780419216
chr5-23903535-23904659,chr2-11889464-11889710,0.7680059323457853
chr5-21088365-21090135,chr5-14021573-14023390,0.7582040372022882
chr5-21088365-21090135,chr1-20857417-20858440,0.37470142703289055
chr5-21088365-21090135,chr1-13460255-13461717,0.38392757153243623
chr5-21088365-21090135,chr2-26301054-26302494,0.3514057296685119
chr5-21088365-21090135,chr1-24930984-24932306,0.6939599948394054
chr5-21088365-21090135,chr4-2722320-2723228,0.3417831845773814
chr5-21088365-21090135,chr5-30702914-30704574,0.6515161466379744
chr5-21088365-21090135,chr1-18864557-18864757,0.8170731586273623
chr5-21088365-21090135,chr1-31061031-31061264,0.4568946021379772
chr5-21088365-21090135,chr4-17689088-17690365,0.536744389031408
chr5-21088365-21090135,chr5-49458273-49460270,0.38196012866144874
chr5-21088365-21090135,chr5-16734209-16734613,0.7023323018420023
chr5-21088365-21090135,chr3-7549546-7551521,0.6244918455870984
chr5-21088365-21090135,chr5-33872680-33873403,0.8157985839102548
chr5-21088365-21090135,chr2-11889464-11889710,0.6639884338630969
chr5-21088365-21090135,chr3-10818159-10819955,0.3188389014242228
chr5-14021573-14023390,chr5-47136438-47137653,0.4507008434856272
chr5-14021573-14023390,chr3-29267184-29268868,0.8230684621102269
chr5-14021573-14023390,chr5-32657524-32658400,0.8144185032960187
chr5-14021573-14023390,chr2-26329097-26329379,0.8731968221025148
chr5-14021573-14023390,chr4-43489277-43489925,0.336535011926881
chr5-14021573-14023390,chr1-31061031-31061264,0.5526893560934186
chr5-14021573-14023390,chr2-21112033-21112670,0.45440806688864394
chr5-14021573-14023390,chr4-17689088-17690365,0.5141661860364122
chr5-14021573-14023390,chr5-47963540-47964317,0.8445067453551096
chr5-14021573-14023390,chr4-30367077-30368606,0.8299611207560826
chr5-14021573-14023390,chr2-7953757-7955315,0.8924901056975134
chr5-14021573-14023390,chr2-13836402-13836682,0.8453815974546377
chr5-14021573-14023390,chr5-16734209-16734613,0.39099757789012635
chr5-14021573-14023390,chr5-33872680-33873403,0.5244308190485801
chr5-14021573-14023390,chr3-10818159-10819955,0.639177956352126
chr3-30933823-30934731,chr1-8468810-8469862,0.7629909469140337
chr3-30933823-30934731,chr3-29267184-29268868,0.7191301621177404
chr3-30933823-30934731,chr1-41804335-41805357,0.7342695023227852
chr3-30933823-30934731,chr2-26329097-26329379,0.38078502609067727
chr3-30933823-30934731,chr1-29818516-29819817,0.42821001368378286
chr3-30933823-30934731,chr4-43489277-43489925,0.6043590969829472
chr3-30933823-30934731,chr4-14088862-14090157,0.32727399533869284
chr3-30933823-30934731,chr2-21112033-21112670,0.43823370867566824
chr3-30933823-30934731,chr4-17689088-17690365,0.5041585156578599
chr3-30933823-30934731,chr4-45166109-45168066,0.6743675971794783
chr3-30933823-30934731,chr4-5657693-5658651,0.7318979108396884
chr3-30933823-30934731,chr4-17045907-17047090,0.8021382420101237
chr3-30933823-30934731,chr5-49458273-49460270,0.8631681525526691
chr3-30933823-30934731,chr3-7549546-7551521,0.41205979304504486
chr3-30933823-30934731,chr3-44669391-44671134,0.5457125865402468
chr3-30933823-30934731,chr4-43971495-43972594,0.3113725991176757
chr3-30933823-30934731,chr1-27471618-27473036,0.4357827327651518
chr3-30933823-30934731,chr5-33872680-33873403,0.8533038835891371
chr1-20857417-20858440,chr2-26301054-26302494,0.3877169205834793
chr1-20857417-20858440,chr1-41804335-41805357,0.5169311846358642
chr1-20857417-20858440,chr2-26329097-26329379,0.3087713476000336
chr1-20857417-20858440,chr1-29818516-29819817,0.4962780295040232
chr1-20857417-20858440,chr3-40113388-40114304,0.33069064455652963
chr1-20857417-20858440,chr4-43489277-43489925,0.5560769711046742
chr1-20857417-20858440,chr2-21112033-21112670,0.6980629000461928
chr1-20857417-20858440,chr3-43258866-43259168,0.5507569678930393
chr1-20857417-20858440,chr4-5657693-5658651,0.7503458257052608
chr1-20857417-20858440,chr2-13836402-13836682,0.39573352375349946
chr1-20857417-20858440,chr1-27471618-27473036,0.6220533103861499
chr1-20857417-20858440,chr5-33872680-33873403,0.8325707809600791
chr1-20857417-20858440,chr1-15677069-15679022,0.7318589880580859
chr1-20857417-20858440,chr2-11889464-11889710,0.5744092829773333
chr1-20857417-20858440,chr3-10818159-10819955,0.5694534867027182
chr2-21241658-21242734,chr1-13460255-13461717,0.4272334729067816
chr2-21241658-21242734,chr1-24930984-24932306,0.8567609829521254
chr2-21241658-21242734,chr5-30702914-30704574,0.34142746034688004
chr2-21241658-21242734,chr5-32657524-32658400,0.661213505570216
chr2-21241658-21242734,chr1-29818516-29819817,0.3676742805536369
chr2-21241658-21242734,chr3-20492730-20494259,0.48960554106597043
chr2-21241658-21242734,chr4-17689088-17690365,0.8543083877610473
chr2-21241658-21242734,chr4-45166109-45168066,0.4083120545303633
chr2-21241658-21242734,chr3-39720111-39721077,0.32798160001823434
chr2-21241658-21242734,chr3-43258866-43259168,0.6704909130049657
chr2-21241658-21242734,chr1-11320855-11322413,0.34287477891725
chr2-21241658-21242734,chr4-5657693-5658651,0.4802560961566511
chr2-21241658-21242734,chr4-17045907-17047090,0.7103538197903059
chr2-21241658-21242734,chr5-49458273-49460270,0.898315823540667
chr2-21241658-21242734,chr3-7549546-7551521,0.6930720553094853
chr2-21241658-21242734,chr3-44669391-44671134,0.37438891255683654
chr2-21241658-21242734,chr1-27471618-27473036,0.831355291474047
chr2-21241658-21242734,chr3-42311634-42312862,0.3272107155105314
chr2-21241658-21242734,chr2-11889464-11889710,0.303102782502046
chr5-47136438-47137653,chr3-29267184-29268868,0.7789892196450344
chr5-47136438-47137653,chr1-41804335-41805357,0.7887621408347475
chr5-47136438-47137653,chr5-32657524-32658400,0.5081620349256031
chr5-47136438-47137653,chr1-29818516-29819817,0.3965429007151792
chr5-47136438-47137653,chr1-18864557-18864757,0.5223462484445871
chr5-47136438-47137653,chr1-31061031-31061264,0.3057855686024894
chr5-47136438-47137653,chr4-14088862-14090157,0.57994907169727
chr5-47136438-47137653,chr3-20492730-20494259,0.586077516450658
chr5-47136438-47137653,chr4-17689088-17690365,0.31219586993463355
chr5-47136438-47137653,chr4-45166109-45168066,0.7420085541966492
chr5-47136438-47137653,chr3-39720111-39721077,0.46428934253500476
chr5-47136438-47137653,chr4-30367077-30368606,0.45400004680419404
chr5-47136438-47137653,chr4-5657693-5658651,0.3226544545545127
chr5-47136438-47137653,chr3-44669391-44671134,0.7817902425140884
chr5-47136438-47137653,chr4-43971495-43972594,0.8222744753668858
chr5-47136438-47137653,chr2-36156028-36156861,0.5559983919202997
chr5-47136438-47137653,chr2-17618153-17618886,0.6385081459020809
chr5-47136438-47137653,chr5-33872680-33873403,0.7666896513143329
chr5-47136438-47137653,chr1-15677069-15679022,0.7607306788919905
chr5-47136438-47137653,chr5-40010202-40011498,0.8701537518873088
chr5-47136438-47137653,chr3-10818159-10819955,0.7745886845396606
chr1-13460255-13461717,chr2-26301054-26302494,0.7487328508011435
chr1-13460255-13461717,chr1-41804335-41805357,0.8638472271434403
chr1-13460255-13461717,chr5-32657524-32658400,0.7591056776558469
chr1-13460255-13461717,chr3-20492730-20494259,0.7013395021469819
chr1-13460255-13461717,chr4-17689088-17690365,0.3415622856150975
chr1-13460255-13461717,chr5-47963540-47964317,0.4087690220641996
chr1-13460255-13461717,chr3-43258866-43259168,0.6805067793560818
chr1-13460255-13461717,chr4-30367077-30368606,0.35597734497898403
chr1-13460255-13461717,chr2-7953757-7955315,0.462140918768596
chr1-13460255-13461717,chr1-11320855-11322413,0.6692068181354796
chr1-13460255-13461717,chr2-13836402-13836682,0.69200777636336
chr1-13460255-13461717,chr3-44669391-44671134,0.7364011406095039
chr1-13460255-13461717,chr1-27471618-27473036,0.6204818586028756
chr1-13460255-13461717,chr5-8904069-8905805,0.48075247322111403
chr1-13460255-13461717,chr2-16428653-16429398,0.7653645308137005
chr1-13460255-13461717,chr2-11889464-11889710,0.4955226832668878
chr1-8468810-8469862,chr2-26301054-26302494,0.7808672127257998
chr1-8468810-8469862,chr3-29267184-29268868,0.8922322122808162
chr1-8468810-8469862,chr5-32657524-32658400,0.6518390490941982
chr1-8468810-8469862,chr1-29818516-29819817,0.5389847994557182
chr1-8468810-8469862,chr1-31061031-31061264,0.504804816500407
chr1-8468810-8469862,chr2-21112033-21112670,0.6631718911352872
chr1-8468810-8469862,chr5-47963540-47964317,0.8128139140605326
chr1-8468810-8469862,chr3-43258866-43259168,0.8169943238764006
chr1-8468810-8469862,chr1-11320855-11322413,0.3068218941375563
chr1-8468810-8469862,chr4-5657693-5658651,0.7792273783442908
chr1-8468810-8469862,chr2-13836402-13836682,0.7479109366976575
chr1-8468810-8469862,chr5-28696003-28696340,0.7386595830316788
chr1-8468810-8469862,chr1-34248585-34249569,0.5642633132974221
chr1-8468810-8469862,chr5-16734209-16734613,0.8238790011648507
chr1-8468810-8469862,chr2-36156028-36156861,0.6154013046379301
chr1-8468810-8469862,chr3-42311634-42312862,0.5437626455227149
chr2-26301054-26302494,chr5-32657524-32658400,0.8658311815614428
chr2-26301054-26302494,chr2-26329097-26329379,0.3955252371698937
chr2-26301054-26302494,chr1-18864557-18864757,0.8027059902215246
chr2-26301054-26302494,chr2-21112033-21112670,0.8938135156826872
chr2-26301054-26302494,chr3-20492730-20494259,0.5665514656762136
chr2-26301054-26302494,chr3-33843745-33845276,0.49986562237169796
chr2-26301054-26302494,chr2-13836402-13836682,0.7521698795254602
chr2-26301054-26302494,chr1-34248585-34249569,0.5902390941915754
chr2-26301054-26302494,chr3-7549546-7551521,0.5105384390904745
chr2-26301054-26302494,chr3-26827438-26828398,0.3302123409171691
chr2-26301054-26302494,chr1-27471618-27473036,0.3998762278302545
chr2-26301054-26302494,chr2-36156028-36156861,0.6785379890215226
chr2-26301054-26302494,chr5-8904069-8905805,0.8706811856089787
chr2-26301054-26302494,chr2-16428653-16429398,0.6476584083881411
chr2-26301054-26302494,chr5-40010202-40011498,0.46260298487800905
chr2-26301054-26302494,chr1-2222869-2223307,0.4795475919931217
chr3-29267184-29268868,chr3-20492730-20494259,0.7776822812077961
chr3-29267184-29268868,chr4-17689088-17690365,0.6228145440656527
chr3-29267184-29268868,chr3-43258866-43259168,0.8093168636122117
chr3-29267184-29268868,chr2-7953757-7955315,0.8234325367277953
chr3-29267184-29268868,chr4-5657693-5658651,0.849368594560276
chr3-29267184-29268868,chr2-13836402-13836682,0.6798730550854796
chr3-29267184-29268868,chr5-16734209-16734613,0.7195157926970819
chr3-29267184-29268868,chr3-26827438-26828398,0.7768086621818959
chr3-29267184-29268868,chr3-44669391-44671134,0.5889658044716521
chr3-29267184-29268868,chr5-8904069-8905805,0.4214719583939467
chr3-29267184-29268868,chr2-16428653-16429398,0.40559039946236575
chr3-29267184-29268868,chr5-40010202-40011498,0.4939774461492152
chr1-24930984-24932306,chr1-41804335-41805357,0.7034446057441693
chr1-24930984-24932306,chr4-2722320-2723228,0.7486353180677148
chr1-24930984-24932306,chr2-26329097-26329379,0.5265239312471754
chr1-24930984-24932306,chr4-43489277-43489925,0.6234168194412788
chr1-24930984-24932306,chr1-31061031-31061264,0.8791407461782004
chr1-24930984-24932306,chr4-14088862-14090157,0.8428245638725795
chr1-24930984-24932306,chr4-17689088-17690365,0.5070985720364404
chr1-24930984-24932306,chr4-45166109-45168066,0.5534601563392614
chr1-24930984-24932306,chr4-5657693-5658651,0.651002559713663
chr1-24930984-24932306,chr5-16734209-16734613,0.339592233209806
chr1-24930984-24932306,chr3-44669391-44671134,0.5056551339458438
chr1-24930984-24932306,chr2-17618153-17618886,0.6915221344103393
chr1-24930984-24932306,chr5-40010202-40011498,0.6914018620300133
chr1-41804335-41805357,chr5-32657524-32658400,0.6510338795027796
chr1-41804335-41805357,chr4-43489277-43489925,0.46828545994338266
chr1-41804335-41805357,chr1-31061031-31061264,0.6001467625101882
chr1-41804335-41805357,chr3-20492730-20494259,0.45812262911003265
chr1-41804335-41805357,chr4-5657693-5658651,0.7107532625919724
chr1-41804335-41805357,chr4-43971495-43972594,0.47701868777474055
chr1-41804335-41805357,chr1-27471618-27473036,0.8090093791922155
chr1-41804335-41805357,chr3-42311634-42312862,0.33120227759525667
chr1-41804335-41805357,chr5-8904069-8905805,0.7075029796243537
chr4-2722320-2723228,chr5-32657524-32658400,0.6749457232991573
chr4-2722320-2723228,chr2-26329097-26329379,0.8960056183806717
chr4-2722320-2723228,chr1-29818516-29819817,0.5296286798781731
chr4-2722320-2723228,chr1-18864557-18864757,0.6860976213950882
chr4-2722320-2723228,chr3-40113388-40114304,0.8566851941736087
chr4-2722320-2723228,chr4-14088862-14090157,0.608272900138037
chr4-2722320-2723228,chr3-33843745-33845276,0.7576852837389265
chr4-2722320-2723228,chr4-5657693-5658651,0.5307781631253828
chr4-2722320-2723228,chr2-13836402-13836682,0.3478005463906704
chr4-2722320-2723228,chr4-17045907-17047090,0.45365479214478865
chr4-2722320-2723228,chr5-49458273-49460270,0.890917643000456
chr4-2722320-2723228,chr3-7549546-7551521,0.8184842098970593
chr4-2722320-2723228,chr4-43971495-43972594,0.5492753442945998
chr4-2722320-2723228,chr3-42311634-42312862,0.8401622587941084
chr4-2722320-2723228,chr2-11889464-11889710,0.35503763590450005
chr5-30702914-30704574,chr2-26329097-26329379,0.6501034545965759
chr5-30702914-30704574,chr1-18864557-18864757,0.7936875544180282
chr5-30702914-30704574,chr2-21112033-21112670,0.6639962615931846
chr5-30702914-30704574,chr3-20492730-20494259,0.7868096311578349
chr5-30702914-30704574,chr3-39720111-39721077,0.7486493731415247
chr5-30702914-30704574,chr3-33843745-33845276,0.7636762880277357
chr5-30702914-30704574,chr5-16734209-16734613,0.39724221162564016
chr5-30702914-30704574,chr3-26827438-26828398,0.40326939813883567
chr5-30702914-30704574,chr4-43971495-43972594,0.6010368848285925
chr5-30702914-30704574,chr5-8904069-8905805,0.6925456989983824
chr5-30702914-30704574,chr2-16428653-16429398,0.7203414136317634
chr5-30702914-30704574,chr2-11889464-11889710,0.4963564252596846
chr5-30702914-30704574,chr1-2222869-2223307,0.48121865698927846
chr5-30702914-30704574,chr3-10818159-10819955,0.632777320004676
chr5-32657524-32658400,chr3-40113388-40114304,0.4416149494111153
chr5-32657524-32658400,chr4-14088862-14090157,0.42596730022369467
chr5-32657524-32658400,chr2-21112033-21112670,0.7352157260502641
chr5-32657524-32658400,chr5-47963540-47964317,0.595834382044772
chr5-32657524-32658400,chr3-43258866-43259168,0.5124360783885538
chr5-32657524-32658400,chr3-33843745-33845276,0.7542489514436026
chr5-32657524-32658400,chr4-5657693-5658651,0.6693954331128653
chr5-32657524-32658400,chr5-28696003-28696340,0.3987640627189306
chr5-32657524-32658400,chr3-44669391-44671134,0.6900124814107813
chr5-32657524-32658400,chr3-42311634-42312862,0.8660195834447846
chr5-32657524-32658400,chr5-33872680-33873403,0.3197980567378064
chr5-32657524-32658400,chr2-11889464-11889710,0.3141493306103909
chr5-32657524-32658400,chr3-10818159-10819955,0.3297053910509883
chr2-26329097-26329379,chr1-29818516-29819817,0.38546019331945974
chr2-26329097-26329379,chr4-45166109-45168066,0.8638391325674852
chr2-26329097-26329379,chr5-47963540-47964317,0.6013542168340952
chr2-26329097-26329379,chr4-30367077-30368606,0.5118361055401575
chr2-26329097-26329379,chr4-5657693-5658651,0.67944143377405
chr2-26329097-26329379,chr4-17045907-17047090,0.7891783947583342
chr2-26329097-26329379,chr5-16734209-16734613,0.8613610450387901
chr2-26329097-26329379,chr5-8904069-8905805,0.4519692326671292
chr1-29818516-29819817,chr3-40113388-40114304,0.8162683691846238
chr1-29818516-29819817,chr3-39720111-39721077,0.5158847076987119
chr1-29818516-29819817,chr2-13836402-13836682,0.3107649727411526
chr1-29818516-29819817,chr5-28696003-28696340,0.3183981205450003
chr1-29818516-29819817,chr4-17045907-17047090,0.8144532651136258
chr1-29818516-29819817,chr3-7549546-7551521,0.599287184859136
chr1-29818516-29819817,chr4-43971495-43972594,0.3042903316791434
